;;;0;22;101;Total energy (wavelength > 731 m)
;;;0;22;97;Mean wavelength of image spectrum
;;;0;22;98;Wavelength spread (wavelength > 731 m)
;;;0;22;99;Mean direction (wavelength > 731 m)
;;;0;22;100;Direction spread (wavelength > 731 m)
;;;;;;(QUIKSCAT data)
3;12;26;3;1;46;
;;;3;1;11;Data
;;;3;1;13;Time
;;;3;1;23;Location
;;;3;12;31;
;;;1;1;4;Replicate 1 descriptor 4 times
;;;3;12;30;
;;;0;21;110;Number of inner-beam sigma-0 (forward of satellite)
;;;3;1;23;Location
;;;3;21;27;
;;;0;21;111;Number of outer-beam sigma-0 (forward of satellite)
;;;3;1;23;Location
;;;3;21;27;
;;;0;21;112;Number of inner-beam sigma-0 (aft of satellite)
;;;3;1;23;Location
;;;3;21;27;
;;;0;21;113;Number of outer-beam sigma-0 (aft of satellite)
;;;3;1;23;Location
;;;3;21;27;
 ;;;;;;
;;;;;;(ATSR SST Product (SADIST-2))
3;12;27;3;1;47;ERS product header
;;;1;5;9;Repeat next 5 descriptors 9 times
;;;3;1;23;Location (coarse Latitude + Longitude) of 10-arcmin cell
;;;0;7;21;Elevation: Incidence angle Nadir view [set to zero]
;;;0;12;61;Skin temperature: SST [Nadir-only view]
;;;0;7;21;Elevation: Incidence angle Dual view [set to 'missing']
;;;0;12;61;Skin temperature: SST [Dual view]
;;;0;21;85;ATSR SST across-track band number [0-9]
;;;0;21;70;SST product confidence data (SADIST-2) [23-bit flag]
;;;;;;(SEAWINDS QUIKSCAT data)
3;12;28;3;1;46;
;;;3;1;11;
;;;3;1;13;
;;;3;1;23;
;;;0;8;25;Time difference qualifier
;;;2;1;136;Change data width
;;;0;4;6;Second
;;;2;1;0;Change data width back to Table B
;;;3;12;31;
;;;3;12;32;
;;;1;1;4;Next descriptor replicated four times
;;;3;12;30;
;;;1;1;2;Next descriptor replicated two times
;;;3;12;33;
;;;0;21;110;Number of inner-beam sigma-0 (forward of satellite)
;;;3;1;23;
;;;3;21;28;
;;;0;21;111;Number of outer-beam sigma-0 (forward of satellite)
;;;3;1;23;
;;;3;21;28;
;;;0;21;112;Number of inner-beam sigma-0 (aft of satellite)
;;;3;1;23;
;;;3;21;28;
;;;0;21;113;Number of outer-beam sigma-0 (aft of satellite)
;;;3;1;23;
;;;3;21;28;

3;12;30;2;1;130;Change data width
;;;2;2;129;Change scale
;;;0;11;12;Wind speed at 10 m
;;;2;2;0;Change scale back to Table B
;;;2;1;0;Change data width to Table B
;;;0;11;52;Formal uncertainty in wind speed
;;;2;1;135;Change data width
;;;2;2;130;Change scale
;;;0;11;11;Wind direction at 10 m
;;;2;2;0;Change scale back to Table B
;;;2;1;0;Change data width to Table B
;;;0;11;53;Formal uncertainty in wind direction
;;;0;21;104;Likelihood computed for solution
 ;;;;;;
3;12;31;0;5;34;Along-track row number
;;;0;6;34;Cross-track cell number
;;;0;21;109;SEAWINDS wind vector cell quality
;;;0;11;81;Model wind direction at 10 m
;;;0;11;82;Model wind speed at 10 m
;;;0;21;101;Number of vector ambiguities
;;;0;21;102;Index of selected wind vector
;;;0;21;103;Total number of sigma-0 measurements

3;12;32;0;21;120;Probability of rain
;;;0;21;121;SEAWINDS NOF rain index
;;;0;13;55;Intensity of precipitation
;;;0;21;122;Attenuation correction on sigma-0 (from tB)

3;12;33;0;2;104;Antenna polarisation
;;;0;8;22;Total number (with respect to accumulation)
;;;0;12;63;Brightness temperature
;;;0;12;65;Standard deviation brightness temperature
;;;;;;(Altitude)
3;12;41;2;1;141;Change width to 28 bits
;;;2;2;130;Change scale to 2
;;;0;7;1;Altitude
;;;2;1;0;Change width back to Table B
;;;2;2;0;Change scale back to Table B
;;;;;;(Altitude corrections)
3;12;42;0;21;77;Altitude correction, ionosphere
;;;0;21;78;Altitude correction, dry troposphere
;;;0;21;79;Altitude correction, wet troposphere
;;;0;21;80;Altitude correction, calibration constant
;;;0;21;81;Open loop height-time loop calibration correction
;;;0;21;82;Open loop automatic gain control calibration correction

Notes:;;;;;;

-1;Separation of single level satellite data into sets of BUFR messages helps compression and results in efficient data transmission and storage.;;;;;
-2;"Each BUFR message may contain data for a number of locations; the BUFR compression technique involves negligible overheads for data items that are invariant.";;;;;
-3;Compound BUFR messages may be described within the data description section, if required (e.g. 3 01 041, 3 04 001, 3 04 002, 3 04 003, 3 04 004, 3 04 005, 3 04 006).;;;;;

 Category 13 - Sequences common to image data;;;;;;

TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
;;;;;;(Radar reflectivity values)
3;13;9;0;21;1;Horizontal reflectivity
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;1;Replication factor
;;;0;21;1;Horizontal reflectivity
;;;;;;(Radar rainfall intensities)
3;13;10;0;21;36;Radar rainfall intensity
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;1;Replication factor
;;;0;21;36;Radar rainfall intensity
;;;;;;(Non run-length encoded row for Pixel value (4 bits))
3;13;31;0;6;2;First longitude location minus one increment
;;;0;6;12;Longitude increment
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;2;Extended replication factor
;;;0;30;1;Pixel value (4 bits)
;;;;;;(Non run-length encoded picture data for Pixel value (4 bits))
3;13;32;0;5;2;First latitude location minus one increment
;;;0;5;12;Latitude increment (signed value so cannot cross pole)
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;2;Extended replication factor
;;;3;13;31;Non run-length encoded row
;;;;;;(Run-length encoded row for Pixel value (4 bits))
3;13;41;0;6;2;First longitude location minus one increment
;;;1;10;0;Delayed replication of 10 descriptors
;;;0;31;1;Replication factor
;;;1;4;0;Delayed replication of 4 descriptors
;;;0;31;1;Replication factor
;;;0;6;12;Longitude increment
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;12;Repetition factor
;;;0;30;1;Pixel value (4 bits)
;;;0;6;12;Longitude increment
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;1;Replication factor
;;;0;30;1;Pixel value (4 bits)
;;;;;;(Run-length encoded picture data for Pixel value (4 bits))
3;13;42;0;5;2;First latitude location minus one increment
;;;0;5;12;Latitude increment (signed value so cannot cross pole)
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;2;Extended replication factor
;;;3;13;41;Run-length encoded row
 ;;;;;;
TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
;;;;;;(Run-length encoded picture data for Pixel value (4 bits), regular grid)
3;13;43;0;6;2;First longitude location minus one increment
;;;0;5;2;First latitude location minus one increment
;;;0;5;12;Latitude increment
;;;1;12;0;Delayed replication of 12 descriptors
;;;0;31;1;Replication factor
;;;1;10;0;Delayed replication of 10 descriptors
;;;0;31;1;Replication factor
;;;1;4;0;Delayed replication of 4 descriptors
;;;0;31;1;Replication factor
;;;0;6;12;Longitude increment
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;11;Repetition factor
;;;0;30;1;Pixel value (4 bits)
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;1;Replication factor
;;;0;30;1;Pixel value (4 bits)

 Category 15 - Oceanographic report sequences;;;;;;


TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
;;;;;;(Typically reported underwater sounding without optional fields)
3;15;1;0;1;11;Ship's call sign
;;;3;1;11;Date
;;;3;1;12;Time
;;;3;1;23;Latitude and longitude (coarse accuracy)
;;;3;6;1;Depth, temperature
;;;;;;(Typically reported underwater sounding without optional fields)
3;15;2;0;1;11;Ship's call sign
;;;3;1;11;Date
;;;3;1;12;Time
;;;3;1;23;Latitude and longitude (coarse accuracy)
;;;3;6;4;Depth, temperature, salinity

 Category 16 - Synoptic feature sequences;;;;;;

TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
3;16;1;3;1;11;Year, month, day
;;;0;4;4;Hour
;;;3;1;23;Latitude and longitude (coarse accuracy)
;;;0;1;21;Synoptic feature identifier
;;;0;2;41;Method for estimating reports related to synoptic features
;;;0;19;1;Type of synoptic feature
;;;0;10;51;Pressure reduced to mean sea level
;;;0;19;2;Effective radius of feature
;;;0;19;3;Wind speed threshold (15 m s–1 typically)
;;;0;19;4;Effective radius with respect to wind speeds above threshold
;;;;;;(Header)
3;16;2;0;8;21;Data time (analysis)
;;;0;4;1;Year
;;;0;4;2;Month
;;;0;4;3;Day
;;;0;4;4;Hour
;;;0;4;5;Minute
;;;0;1;33;Originating/generating centre
;;;0;8;21;Validity time (fcst)
;;;0;4;1;Year
;;;0;4;2;Month
;;;0;4;3;Day
;;;0;4;4;Hour
;;;0;4;5;Minute
;;;0;7;2;Flight level (altitude) (base of chart layer)
;;;0;7;2;Flight level (altitude) (top of chart layer)
;;;;;;(Jet stream)
3;16;3;1;10;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;11;Meteorological feature (jet stream value)
;;;0;8;7;Dimensional significance (value for line)
;;;1;4;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;10;2;Flight level (altitude)
;;;0;11;2;Wind speed
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
;;;;;;(Turbulence)
3;16;4;1;11;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;11;Meteorological feature (value for turbulence)
;;;0;8;7;Dimensional significance (value for area)
;;;0;7;2;Flight level (altitude) (base of layer)
;;;0;7;2;Flight level (altitude) (top of layer)
;;;1;2;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;11;031(1);Degree of turbulence
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
;;;;;;(Storm)
3;16;5;1;8;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;5;Meteorological attribute significance (storm centre)
;;;0;8;7;Dimensional significance (value for point)
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;1;26;WMO storm name (use “UNKNOWN” for a sandstorm)
;;;0;19;1;Synoptic features (value for type of storm)
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;5;Meteorological attribute significance (cancel/end of object)
;;;;;;(Cloud)
3;16;6;1;12;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;11;Meteorological feature (value for cloud)
;;;0;8;7;Dimensional significance (value for area)
;;;0;7;2;Flight level (altitude) (base of layer)
;;;0;7;2;Flight level (altitude) (top of layer)
;;;1;2;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;20;011(2);Cloud amount
;;;0;20;12;Cloud type
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
;;;;;;(Front)
3;16;7;1;10;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;011(3);Meteorological feature (value for type of front)
;;;0;8;7;Dimensional significance (value for line)
;;;1;4;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;19;5;Direction of feature
;;;0;19;6;Speed of feature
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
;;;;;;(Tropopause)
3;16;8;1;11;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;1;Vertical significance (bit 3 set for tropopause)
;;;0;8;7;Dimensional significance (value for point)
;;;0;8;023(4);Statistic (type of tropopause value)
;;;1;3;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;10;2;Height/altitude
;;;0;8;23;Statistic (cancel)
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;1;Vertical significance (cancel/end of object)
 ;;;;;;
;;;;;;(Airframe icing area)
3;16;9;1;11;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;11;Meteorological feature (value for airframe icing)
;;;0;8;7;Dimensional significance (value for area)
;;;0;7;2;Flight level (altitude) (base of layer)
;;;0;7;2;Flight level (altitude) (top of layer)
;;;1;2;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;20;41;Airframe icing (type of airframe icing)
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
;;;;;;(Name of feature)
3;16;10;1;7;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;11;Meteorological feature
;;;0;8;7;Dimensional significance (value for point)
;;;0;1;22;Name of feature
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
;;;;;;(Volcano erupting)
3;16;11;1;16;0;Delayed replication
;;;0;31;1;Replication
;;;0;8;11;Meteorological feature (value for special clouds)
;;;0;1;22;Name of feature (volcano name)
;;;0;8;7;Dimensional significance (value for point)
;;;1;2;0;Delayed replication
;;;0;31;1;Replication
;;;0;5;2;Latitude (coarse)
;;;0;6;2;Longitude (coarse)
;;;0;8;21;Time significance (eruption starting time)
;;;0;4;1;Year
;;;0;4;2;Month
;;;0;4;3;Day
;;;0;4;4;Hour
;;;0;4;5;Minute
;;;0;20;90;Special clouds (clouds from volcanic eruptions)
;;;0;8;21;Time significance (cancel)
;;;0;8;7;Dimensional significance (cancel)
;;;0;8;11;Meteorological feature (cancel/end of object)
 ;;;;;;
;;;;;;(Forecast data)
3;16;22;0;1;32;Generating application (NWP model name, etc. code table defined by originating/generating centre)
;;;0;2;41;Method for estimating reports related to synoptic feature
;;;0;19;1;Type of synoptic feature
;;;0;19;10;Method for tracing of the centre of synoptic feature
;;;1;18;0;Delayed replication of 18 descriptors
;;;0;31;1;Replication factor
;;;0;8;21;Time significance (forecast)
;;;0;4;14;Time increment (hour)
;;;0;8;5;Surface synoptic feature significance
;;;3;1;23;Latitude (coarse accuracy), longitude (coarse accuracy)
;;;0;19;5;Direction of motion of feature
;;;0;19;6;Speed of motion of feature
;;;0;10;4;Pressure
;;;0;11;41;Maximum wind speed (gust: e.g. used in US)
;;;0;8;21;Time significance (forecast time averaged)
;;;0;4;75;Time period (minutes)
;;;0;11;40;Maximum wind speed (mean wind)
;;;0;19;8;Vertical extent of feature
;;;1;5;4;Replicate 5 descriptors 4 times
;;;0;5;21;Starting bearing or azimuth
;;;0;5;21;Ending bearing or azimuth
;;;1;2;2;Replicate 2 descriptors 2 times
;;;0;19;3;Wind speed threshold
;;;0;19;4;Effective radius with respect to wind speed above threshold

Notes:;;;;;;
-1;For MOD OCNL SEV code as 12 (extreme in clear air) or 13 (extreme  in cloud);;;;;
-2;Code table values ;: FRQ;;=  code figure 8 (8 oktas);;
;;;: OCNL EMBD;=  code figure 6 (6 oktas);;
;;;: ISOL;;=  code figure 2 (2 oktas) when the cloud = Cb.;
-3;Front direction (towards which the front is moving) must always be given as it is needed for plotting purposes.  A front direction with a front speed of zero would indicate a slow front.  A value in the code table exists to represent a quasi-stationary front.;;;;;
-4;The statistic is to determine whether the following tropopause levels are minimum, maximum or spot values (missing code value).;;;;;
 Category 18 - Radiological report sequences;;;;;;

TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
3;18;1;3;1;25;Latitude and longitude (coarse accuracy), day and time
;;;0;24;11;Dose

3;18;3;3;1;26;Latitude and longitude (high accuracy), time periods in days,
;;;;;;hours and minutes
;;;0;24;5;Isotope mass
;;;0;24;4;Element name
;;;0;24;21;Air concentration

3;18;4;3;1;25;Latitude and longitude (coarse accuracy), day and time
;;;0;4;23;Time period or displacement 
;;;0;13;11;Total precipitation/total water equivalent
;;;0;24;5;Isotope mass
;;;0;24;4;Element name
;;;0;24;22;Concentration in precipitation


 Category 21 - Radar report sequences;;;;;;


TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
;;;;;;(Wind profiler — antenna characteristics)
3;21;1;0;2;101;Type of antenna
;;;0;2;114;Antenna effective surface area
;;;0;2;105;Maximum antenna gain
;;;0;2;106;3-dB beamwidth
;;;0;2;107;Sidelobe suppression
;;;0;2;121;Mean frequency
;;;;;;(Wind profiler — moment data)
3;21;3;0;21;51;Signal power above 1 mW
;;;0;21;14;Doppler mean velocity (radial)
;;;0;21;17;Doppler velocity spectral width
;;;0;21;30;Signal to noise ratio
;;;;;;(Wind profiler — moment data sounding)
3;21;4;3;1;31;Identification, type, date/time, position (high accuracy), height
;;;0;2;3;Type of measuring equipment used
;;;1;1;0;Delayed replication of 1 descriptor
;;;0;31;1;Replication factor
;;;3;21;3;Wind profiler — moment data
;;;;;;(Transmitter-receiver characteristics)
3;21;5;0;25;4;Echo processing
;;;0;2;121;Mean frequency
;;;0;2;122;Frequency agility range
;;;0;2;123;Peak power
;;;0;2;124;Average power
;;;0;2;125;Pulse repetition frequency
;;;0;2;126;Pulse width
;;;0;2;127;Receiver intermediate frequency
;;;0;2;128;Intermediate frequency bandwidth
;;;0;2;129;Minimum detectable signal
;;;0;2;130;Dynamic range
;;;0;2;131;Sensitivity time control
;;;;;;(Integration characteristics)
3;21;6;0;25;1;Range-gate length
;;;0;25;2;Number of gates averaged
;;;0;25;3;Number of integrated pulses
;;;0;25;5;Echo integration
;;;;;;(Corrections)
3;21;7;0;25;9;Calibration method
;;;0;25;10;Clutter treatment
;;;0;25;11;Ground occultation correction
;;;0;25;12;Range attenuation correction
;;;0;25;13;Bright-band correction
;;;0;25;15;Radome attenuation correction
;;;0;25;16;Clear-air attenuation correction
;;;0;25;17;Precipitation attenuation correction
 ;;;;;;
TABLE REFERENCE;;;;;;
TABLE REFERENCES;;;;;;
ELEMENT NAME;;;;;;
F;X;Y;;;;
;;;;;;(Z to R conversion)
3;21;8;0;25;6;Z to R conversion
;;;0;25;7;Z to R conversion factor
;;;0;25;8;Z to R conversion exponent
;;;;;;(A to Z law)
3;21;9;0;25;18;A to Z law for attenuation factor
;;;0;25;19;A to Z law for attenuation exponent
;;;;;;(Antenna characteristics)
3;21;10;0;2;101;Type of antenna
;;;0;7;2;Altitude of the tower base
;;;0;2;102;Antenna height above tower base
;;;0;2;103;Radome
;;;0;2;104;Antenna polarisation
;;;0;2;105;Maximum antenna gain
;;;0;2;106;3-dB beamwidth
;;;0;2;107;Sidelobe suppression
;;;0;2;108;Crosspol discrimination (on axis)
;;;0;2;109;Antenna speed (azimuth)
;;;0;2;110;Antenna speed (elevation)
;;;0;2;132;Azimuth pointing accuracy
;;;0;2;133;Elevation pointing accuracy
;;;;;;(General characteristics)
3;21;11;0;30;31;Picture type
;;;0;30;32;Combination with other data
;;;0;29;2;Coordinate grid type
;;;;;;(Antenna elevations)
3;21;12;1;1;0;Delayed replication of 1 descriptor
;;;0;31;1;Replication factor
;;;0;2;135;Antenna elevation
;;;;;;(Basic information (System/site header) on Wind profiler/RASS)
3;21;21;0;2;3;Type of measuring equipment used
;;;0;2;101;Type of antenna
;;;2;1;130;Change width to 8 bits
;;;0;2;106;3-dB beam width
;;;2;1;0;Change width to table B
;;;2;1;132;Change width to 11 bits
;;;2;2;130;Change scale to -6
;;;0;2;121;Mean frequency
;;;2;2;0;Change scale to table B
;;;2;1;0;Change width to table B
;;;2;1;133;Change width to 11 bits
;;;2;2;129;Change scale to 0
;;;0;25;1;Range-gate length
;;;2;2;0;Change scale to table B
;;;2;1;0;Change width to table B
 ;;;;;;
;;;;;;(Wind profiler: Processed-data winds)
3;21;22;0;7;7;Height
;;;2;4;1;Add associated field of 1 bit in length
;;;0;31;21;Associated field significance
;;;0;11;1;Wind direction
;;;2;4;0;Cancel add associated field
;;;0;11;2;Wind speed
;;;2;4;1;Add associated field of 1 bit in length
;;;0;31;21;Associated field significance
;;;0;11;6;w-component
;;;2;4;0;Cancel add associated field
;;;0;21;30;Signal to noise ratio
;;;;;;Wind profiler: Raw-data winds)
3;21;23;0;7;7;Height
;;;0;21;91;Radar signal Doppler spectrum 0th moment
;;;0;21;30;Signal to noise ratio
;;;2;2;129;Change scale to 2
;;;0;21;14;Doppler mean velocity (radial)
;;;2;1;129;Change width to 9 bits
;;;0;21;17;Doppler velocity spectral width
;;;2;2;0;Change scale to table B
;;;2;1;0;Change width to table B
;;;;;;(RASS-Mode: Processed-data RASS)
3;21;24;0;7;7;Height
;;;2;4;1;Add associated field of 1 bit in length
;;;0;31;21;Associated field significance
;;;0;12;7;Virtual temperature
;;;0;11;6;w-component
;;;2;4;0;Cancel add associated field
;;;0;21;30;Signal to noise ratio
;;;;;;(RASS-Mode: Raw-data RASS)
3;21;25;0;7;7;Height
;;;0;21;91;Radar signal Doppler spectrum 0th moment
;;;0;21;30;Signal to noise ratio
;;;2;2;129;Change scale to 2
;;;0;21;14;Doppler mean velocity (radial)
;;;2;1;129;Change width to 9 bits
;;;0;21;17;Doppler velocity spectral width
;;;2;2;0;Change scale to table B
;;;2;1;0;Change width to table B
;;;0;21;92;RASS signal Doppler spectrum 0th moment, referring to RASS signal
;;;0;21;30;Signal to noise ratio, referring to RASS signal 
;;;0;25;92;Acoustic propagation velocity
;;;2;1;129;Change width to 9 bits
;;;2;2;129;Change scale to 2
;;;0;21;17;Doppler velocity spectral width, referring to RASS signal
;;;2;2;0;Change scale to table B
;;;2;1;0;Change width to table B
 ;;;;;;
;;;;;;(RASS data - fluxes)
3;21;26;0;7;7;Height
;;;2;4;1;Add associated field of 1 bit in length
;;;0;31;21;Associated field significance
;;;0;12;7;Virtual temperature
;;;0;25;91;Structure constant of the refraction index (Cn2)
;;;0;11;71;Turbulent vertical momentum flux
;;;0;11;72;Turbulent vertical buoyancy flux
;;;0;11;73;Turbulent kinetic energy
;;;0;11;74;Dissipation energy
;;;2;4;0;Cancel add associated field

3;21;27;0;21;118;Attenuation correction on sigma-0
;;;2;2;129;Change scale
;;;2;1;132;Change data width
;;;0;2;112;Radar look angle
;;;2;1;0;Change data width to Table B
;;;2;1;131;Change data width
;;;0;2;111;Radar incidence angle
;;;2;1;0;Change data width to Table B
;;;2;2;0;Change scale back to Table B
;;;0;2;104;Antenna polarization
;;;0;21;105;Normalized radar cross-section
;;;0;21;106;Kp variance coefficient (alpha)
;;;0;21;107;Kp variance coefficient (beta)
;;;0;21;114;Kp variance coefficient (gamma)
;;;0;21;115;SEAWINDS sigma-0 quality
;;;0;21;116;SEAWINDS sigma-0 mode
;;;0;8;18;SEAWINDS land/ice surface type
;;;0;21;117;Sigma-0 variance quality control

3;21;28;0;21;118;Attenuation correction on sigma-0
;;;2;2;129;Change scale
;;;2;1;132;Change data width
;;;0;2;112;Radar look angle
;;;2;1;0;Data width back to Table B
;;;2;1;131;Change data width
;;;0;2;111;Radar incidence angle
;;;2;1;0;Data width back to Table B
;;;2;2;0;Scale back  to table B
;;;0;2;104;Antenna polarization
;;;0;21;123;SEAWINDS normalized radar cross section
;;;0;21;106;Kp variance coefficient (alpha)
;;;0;21;107;Kp variance coefficient (beta)
;;;0;21;114;Kp variance coefficient (gamma)
;;;0;21;115;SEAWINDS sigma-0 quality flag
;;;0;21;116;SEAWINDS sigma-0 mode flag
;;;0;8;18;SEAWINDS land/ice surface flag
;;;0;21;117;Sigma-0 variance quality control
