0;20;20;Significant recent weather phenomena;CCITT IA5;0;0;32;Character;0;4
0;20;21;Type of precipitation;Flag table;0;0;30;Flag table;0;10
0;20;22;Character of precipitation;Code table;0;0;4;Code table;0;2
0;20;23;Other weather phenomena;Flag table;0;0;18;Flag table;0;6
0;20;24;Intensity of phenomena;Code table;0;0;3;Code table;0;1
0;20;25;Obscuration;Flag table;0;0;21;Flag table;0;7
0;20;26;Character of obscuration;Code table;0;0;4;Code table;0;2
0;20;27;Phenomena occurrence;Flag table;0;0;9;Flag table;0;3
0;20;31;Ice deposit (thickness);m;2;0;7;m;2;3
0;20;32;Rate of ice accretion;Code table;0;0;3;Code table;0;1
0;20;33;Cause of ice accretion;Flag table;0;0;4;Flag table;0;2
0;20;34;Sea ice concentration;Code table;0;0;5;Code table;0;2
0;20;35;Amount and type of ice;Code table;0;0;4;Code table;0;2
0;20;36;Ice situation;Code table;0;0;5;Code table;0;2
0;20;37;Ice development;Code table;0;0;5;Code table;0;2
0;20;38;Bearing of ice edge (see note 3);Degree true;0;0;12*;Degree true;0;3
0;20;39;Ice distance;m;–1;0;13;m;-1;4
0;20;41;Airframe icing;Code table;0;0;4;Code table;0;2
 ;;;;;;;;;;


TABLE REFERENCE;;;;;;;;;;
TALBE ;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;REFERENCE VALUE;DATA WIDTH;;;;;;;;
(Bits);;;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;20;51;Amount of low clouds;%;0;0;7;%;0;3
0;20;52;Amount of middle clouds;%;0;0;7;%;0;3
0;20;53;Amount of high clouds;%;0;0;7;%;0;3
0;20;61;Runway visual range (RVR);m;0;0;12;m;0;4
0;20;62;State of the ground (with or without snow);Code table;0;0;5;Code table;0;2
0;20;63;Special phenomena;Code table;0;0;10;Code table;0;4
0;20;70;Minimum number of atmospherics;Numeric;0;0;7;Numeric;0;3
0;20;71;Accuracy of fix and rate of atmospherics;Code table;0;0;4;Code table;0;2
0;20;81;Cloud amount in segment;%;0;0;7;%;0;3
0;20;82;Amount segment cloud free;%;0;0;7;%;0;3
0;20;90;Special clouds;Code table;0;0;4;Code table;0;2

Notes:;;;;;;;;;;

-1;When encoding present weather reported from an automatic weather station, the appropriate combination of descriptors 0-20-021, 0-20-022, 0-20-023, 0-20-024, 0-20-025, 0-20-026 and 0-20-027 should be used and preferred.  A descriptor 0-20-003 should be used only when descriptors mentioned above are not applicable.;

-2;When encoding past weather reported from an automatic weather station, the appropriate combination of descriptors 0-20-021, 0-20-022, 0-20-023, 0-20-024, 0-20-025, 0-20-026 and 0-20-027 should be used and preferred.  Descriptors 0-20-004 or 0-20-005 should be used only when descriptors mentioned above are not applicable.;

-3;The data width for descriptor 0 20 038 originally defined to be 12 is wrong.  Nine bits are sufficient as for all the other “degree true” quantities.  However, the 12-bit width is maintained for historical consistency.;

 Class 21 - Radar data;;


TABLE REFERENCE;;
TABLE;;
ELEMENT NAME;BUFR;CREX

UNIT;;
SCALE;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;21;1;Horizontal reflectivity;dB;0;–64;7;dB;0;3
0;21;2;Vertical reflectivity;dB;0;–64;7;dB;0;3
0;21;3;Differential reflectivity;dB;1;–5;7;dB;1;3
0;21;5;Linear depolarisation ratio ;dB;0;–65;6;dB;0;2
0;21;6;Circular depolarisation ratio ;dB;0;–65;6;dB;0;2
0;21;11;Doppler mean velocity in X-direction;m s–1;0;–128;8;m s-1;0;3
0;21;12;Doppler mean velocity in Y-direction;m s–1;0;–128;8;m s-1;0;3
0;21;13;Doppler mean velocity in Z-direction;m s–1;0;–128;8;m s-1;0;3
0;21;14;Doppler mean velocity (radial);m s–1;1;–4096;13;m s-1;1;4
0;21;17;Doppler velocity spectral width;m s–1;1;0;8;m s-1;1;3
0;21;21;Echo tops ;m;–3;0;4;m;-3;2
0;21;30;Signal to noise ratio;dB;0;–32;8;dB;0;3
0;21;31;Vertically integrated liquid-water content;kg m–2;0;0;7;kg m-2;0;3
0;21;36;Radar rainfall intensity ;m s–1;7;0;12;m s-1;7;4
0;21;41;Bright-band height ;m;–2;0;8;m;-2;3
0;21;51;Signal power above 1 mW;dB;0;–256;8;dB;0;3
0;21;62;Backscatter;Decibels;2;–5000;13;dB;2;4
0;21;63;Radiometric resolution (noise value);%;1;0;10;%;1;4
0;21;64;Clutter noise estimate;Numeric;0;0;8;Numeric;0;3
0;21;65;Missing packet counter;Numeric;0;–127;8;Numeric;0;3
0;21;66;Wave scatterometer product confidence data;Flag table;0;0;12;Flag table;0;4
0;21;67;Wind product confidence data;Flag table;0;0;13;Flag table;0;5
0;21;68;Radar altimeter product confidence data;Flag table;0;0;8;Flag table;0;3
0;21;69;SST product confidence data;Flag table;0;0;10;Flag table;0;4
0;21;70;SST product confidence data (SADIST-2);Flag table;0;0;23;Flag table;0;6
0;21;71;Peakiness;Numeric;0;0;16;Numeric;0;5
0;21;72;Satellite altimeter calibration status;Flag table;0;0;4;Flag table;0;2
0;21;73;Satelllite altimeter instrument mode;Flag table;0;0;9;Flag table;0;3
0;21;75;Image spectrum intensity;Numeric;0;0;8;Numeric;0;3
0;21;76;Representation of intensities;Code table;0;0;3;Code table;0;1
0;21;77;Altitude correction (ionosphere);m;3;0;14;m;3;5
0;21;78;Altitude correction (dry troposphere);m;3;0;9;m;3;3
 ;;;;;;;;;;

TABLE REFERENCE;;;;;;;;;;
TABLE ;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
;REFERENCE VALUE;DATA WIDTH;;;;;;;;
(Bits);;;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;21;79;Altitude correction (wet troposphere);m;3;2000;10;m;3;4
0;21;80;Altitude correction (calibration constant);m;3;0;11;m;3;4
0;21;81;Open loop correction (height-time loop);m;3;0;10;m;3;4
0;21;82;Open loop correction (auto gain control);dB;3;–3000;14;dB;3;5
0;21;85;ATSR sea surface temperature across- track band number;Numeric;0;0;4;Numeric;0;2
0;21;91;Radar signal Doppler spectrum 0th moment;dB;0;-100;8;dB;0;3
0;21;92;RASS signal Doppler spectrum 0th moment, referring to RASS signal;dB;0;-100;8;dB;0;3
0;21;101;Number of vector ambiguities;Numeric;0;0;3;Numeric;0;1
0;21;102;Index of selected wind vector;Numeric;0;0;3;Numeric;0;1
0;21;103;Total number of sigma-0 measurements;Numeric;0;0;5;Numeric;0;2
0;21;104;Likelihood computed for solution;Numeric;3;-30000;15;Numeric;3;5
0;21;105;Normalized radar cross-section;dB;2;-10000;14;dB;2;5
0;21;106;Kp variance coefficient (Alpha);Numeric;3;0;14;Numeric;3;5
0;21;107;Kp variance coefficient (Beta);Numeric;8;0;16;Numeric;8;5
0;21;109;SEAWINDS wind vector cell quality;Flag table;0;0;17;Flag table;0;6
0;21;110;Number of inner-beam Sigma-0 (forward of satellite);Numeric;0;0;6;Numeric;0;2
0;21;111;Number of outer-beam Sigma-0 (forward of satellite);Numeric;0;0;6;Numeric;0;2
0;21;112;Number of inner-beam Sigma-0 (aft of satellite);Numeric;0;0;6;Numeric;0;2
0;21;113;Number of outer-beam Sigma-0 (aft of satellite);Numeric;0;0;6;Numeric;0;2
0;21;114;Kp variance coefficent (Gamma);dB;3;-140000;18;dB;3;6
0;21;115;SEAWINDS sigma-0 quality;Flag table;0;0;17;Flag table;0;6
0;21;116;SEAWINDS sigma-0 mode;Flag table;0;0;17;Flag table;0;6
0;21;117;Sigma-0 variance quality control;Numeric;2;0;16;Numeric;2;5
0;21;118;Attenuation correction on sigma-0;dB;2;-10000;14;dB;2;5
0;21;119;Wind scatterometer geophysical model function;Code table;0;0;6;Code table;0;2
0;21;120;Probability of rain;Numeric;3;0;10;Numeric;3;4
0;21;121;SEAWINDS NOF* rain index;Numeric;0;0;8;Numeric;0;3
0;21;122;Attenuation correction of sigma-0 (from tB);dB;2;-10000;14;dB;2;5
0;21;123;SEAWINDS normalized radar cross section;dB;2;-30000;15;dB;2;5

Note:;NOF = Normalized Objective Function;;;;;;;;;


 Class 22 - Oceanographic elements;;;;;;;;;;


TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;
UNITS;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;22;1;Direction of waves ;Degree true;0;0;9;Degree true;0;3
0;22;2;Direction of wind waves ;Degree true;0;0;9;Degree true;0;3
0;22;3;Direction of swell waves ;Degree true;0;0;9;Degree true;0;3
0;22;4;Direction of current ;Degree true;0;0;9;Degree true;0;3
0;22;11;Period of waves ;s;0;0;6;s;0;2
0;22;12;Period of wind waves ;s;0;0;6;s;0;2
0;22;13;Period of swell waves ;s;0;0;6;s;0;2
0;22;21;Height of waves ;m;1;0;10;m;1;4
0;22;22;Height of wind waves ;m;1;0;10;m;1;4
0;22;23;Height of swell waves ;m;1;0;10;m;1;4
0;22;25;Standard deviation wave height;m;2;0;10;m;2;4
0;22;26;Standard deviation of significant wave height;m;2;0;10;m;2;4
0;22;31;Speed of current ;m s–1;2;0;13;m s-1;2;4
0;22;35;Tidal elevation with respect to local chart datum;m;2;0;14;m;2;4
0;22;36;Meteorological residual tidal elevation (surge or offset);m;2;0;14;m;2;4
0;22;37;Tidal elevation with respect to national land datum;m;3;–10000;15;m;3;5
0;22;38;Tidal elevation with respect to local chart datum;m;3;–10000;15;m;3;5
0;22;39;Meteorological residual tidal elevation (surge or offset);m;3;–5000;12;m;3;4
0;22;40;Meteorological residual tidal elevation (surge or offset);m;3;–5000;14;m;3;5
0;22;41;Sea-surface temperature (15-day running mean);K;1;0;12;K;1;4
0;22;42;Sea/water temperature;K;1;0;12;K;1;4
0;22;43;Sea/water temperature;K;2;0;15;K;2;5
0;22;44;Sound velocity ;m s–1;1;0;14;m s-1;1;5
0;22;45;Sea/water temperature;K;3;0;19;K;3;6
0;22;50;Standard deviation sea-surface temperature;K;2;0;8;K;2;3
0;22;55;Float cycle number;Numeric;0;0;10;Numeric;0;3
0;22;56;Direction of profile;Code table;0;0;2;Code table;0;1
0;22;61;State of the sea ;Code table;0;0;4;Code table;0;2
0;22;62;Salinity;Part per thousand;2;0;14;Part per thousand;2;5
0;22;63;Total water depth ;m;0;0;14;m;0;5
0;22;64;Salinity;Part per thousand;3;0;17;Part per thousand;3;6
0;22;65;Water pressure;Pa;-3;0;17;Pa;-3;6
0;22;66;Water conductivity;S m-1;6;0;26;S m-1;6;8
0;22;67;Instrument type for water temperature profile measurement;Code table;0;0;10;Code table;0;4
0;22;68;Water temperature profile recorder types;Code table;0;0;7;Code table;0;3
0;22;70;Significant wave height;m;2;0;13;m;2;4
0;22;71;Spectral peak wave period;s;1;0;9;s;1;3
0;22;72;Spectral peak wave length;m;0;0;13;m;0;4
0;22;73;Maximum wave height;m;2;0;13;m;2;4
0;22;74;Average wave period;s;1;0;9;s;1;3
0;22;75;Average wave length;m;0;0;13;m;0;4
0;22;76;Direction from which dominant waves are coming;Degree true;0;0;9;Degree true;0;3
0;22;77;Directional spread of dominant wave;Degree;0;0;9;Degree;0;3
0;22;78;Duration of wave record;s;0;0;12;s;0;4
0;22;79;Length of wave record;m;0;0;16;m;0;5
0;22;80;Waveband central frequency;Hz;3;0;10;Hz;3;4
0;22;81;Waveband central wave number;m–1;5;0;13;m-1;5;4
0;22;82;Maximum non-directional spectral wave density;m2 s;2;0;20;m2 s;2;7
0;22;83;Maximum non-directional spectral wave number;m3;2;0;20;m3;2;7
0;22;84;Band containing maximum non- directional spectral wave density;Numeric;0;0;7;Numeric;0;3
0;22;85;Spectral wave density ratio;Numeric;0;0;7;Numeric;0;3
0;22;86;Mean direction from which waves are coming;Degree true;0;0;9;Degree true;0;3
0;22;87;Principal direction from which waves are coming;Degree true;0;0;9;Degree true;0;3
0;22;88;First normalized polar coordinate from Fourier coefficients;Numeric;2;0;7;Numeric;2;3
0;22;89;Second normalized polar coordinate from Fourier coefficients;Numeric;2;0;7;Numeric;2;3
0;22;90;Non-directional spectral estimate by wave frequency;m2 s;2;0;20;m2 s;2;7
0;22;91;Non-directional spectral estimate by wave number;m3;2;0;20;m3;2;7
0;22;92;Directional spectral estimate by wave frequency;m2 rad–1 s;2;0;20;m2 rad-1 s;2;7
0;22;93;Directional spectral estimate by wave number;m4;2;0;20;m4;2;7
0;22;94;Total number of wave bands;Numeric;0;0;7;Numeric;0;3
0;22;95;Directional spread of individual waves;Degree;0;0;8;Degree;0;3
0;22;96;Spectral band width;s–1;3;0;4;s-1;3;2
0;22;97;Mean wavelength > 731 m of image spectrum at low wave numbers;m;0;0;14;m;0;5
0;22;98;Wavelength spread (wavelength > 731 m) at low wave numbers;m;0;0;14;m;0;5
0;22;99;Mean direction at low wave numbers (wavelength > 731 m);Degree true;0;0;9;Degree true;0;3
0;22;100;Direction spread at low wave numbers(wavelength > 731 m);Degree;0;0;9;Degree;0;3
0;22;101;Total energy (wavelength > 731m) at low wave numbers;Numeric;0;0;31;Numeric;0;10
0;22;120;Tide station automated water level check;Code table;0;0;5;Code table;0;2
0;22;121;Tide station manual water level check;Code table;0;0;5;Code table;0;2
0;22;122;Tide station automated meteorological data check;Code table;0;0;5;Code table;0;2
0;22;123;Tide station manual meteorological data check;Code table;0;0;5;Code table;0;2
0;22;141;Sea-surface temperature (15-day running mean);K;2;0;15;K;2;5

Notes:;;;;;;;;;;
-1;The significant wave height is defined as four times the square root of the energy spectrum integrated over direction and frequency.  It corresponds to about the height that one-third of all waves exceed.;;;;;;;;;

-2;The dominant wave is the one that has the maximum energy in the energy spectrum.

-3;Mean Wave Direction is the angle alpha 1 and Principal Wave Direction is the angle alpha 2, in the expression S(f, alpha) approximately equals:
c11 x (0.5 + r1 x cos (alpha-alpha 1) + r2 x cos (2 (alpha-alpha 2) ) ) / pi;
in which S(f, alpha) is the wave directional spectrum and c11 is the non directional spectrum, and the right hand side of this expression is the first two terms of the Fourier series expansion of S(f, alpha).  If the mean and principal directions differ significantly (e.g, more than 15 degrees) for a given frequency, crossing seas are indicated.;

-4;Descriptor 0 22 040 should be used instead of 0 22 039 for encoding meteorological residual tidal elevation (surge or offset).
-5;Additional information:
0 22 097 nominal input range 0 – 10000;
0 22 098 nominal input range 0 – 10000;
0 22 099 nominal input range 0 – 359;
0 22 100 nominal input range 0 – 359;
0 22 101 nominal input range 0 – 2 x 106, but may be greater because of uncertainty.;

-6;Descriptors 0 22 001, 0 22 002, 0 22 003: the direction given in these entries is the direction which waves are coming from.

-7;Descriptor 0 22 004: the direction given in this entry is the direction towards which the current is flowing.;

-8;Wind waves and waves reporting standards;

Observation;Speed;Direction

No observation;Missing;Missing
Calm;0;0
Normal observation;>0;1-360
Speed only;>0;Missing
Direction only;Missing;1-360
Light and variable;>0;0


 Class 23 - Dispersal and transport;;


TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNITS ;;;;;;;;;;
SCALE ;DATA ;;;;;;;;;
WIDTH ;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;23;1;Accident early notification — article applicable;Code table;0;0;3;Code table ;0;1
0;23;2;Activity or facility involved in incident;Code table;0;0;5;Code table ;0;2
0;23;3;Type of release ;Code table;0;0;3;Code table ;0;1
0;23;4;Countermeasures taken near border;Code table;0;0;3;Code table ;0;1
0;23;5;Cause of incident ;Code table;0;0;2;Code table ;0;1
0;23;6;Incident situation ;Code table;0;0;3;Code table ;0;1
0;23;7;Characteristics of release;Code table;0;0;3;Code table ;0;1
0;23;8;State of current release ;Code table;0;0;2;Code table ;0;1
0;23;9;State of expected release ;Code table;0;0;2;Code table ;0;1
0;23;16;Possibility of significant chemical toxic health effect;Code table;0;0;2;Code table ;0;1
0;23;17;Flow discharge of major recipient;m3 s–1 ;6;0;20;m3 s-1;6;7
0;23;18;Release behaviour over time;Code table;0;0;3;Code table ;0;1
0;23;19;Actual release height;m;0;–15000;17;m ;0;6
0;23;21;Effective release height;m;0;–15000;17;m ;0;6
0;23;22;Distance of release point or site of incident;m;0;0;24;m ;0;8
0;23;23;Main transport speed in the atmosphere;m s–1  ;1;0;12;m s-1;1;4
0;23;24;Main transport speed in water;m s–1  ;2;0;13;m s-1;2;4
0;23;25;Main transport speed in ground water;m s–1  ;2;0;13;m s-1;2;4
0;23;27;Main transport direction in the atmosphere;Degree true ;0;0;9;Degree true ;0;3
0;23;28;Main transport direction in water;Degree true ;0;0;9;Degree true ;0;3
0;23;29;Main transport direction in ground water;Degree true ;0;0;9;Degree true ;0;3
0;23;31;Possibility that plume will encounter precipitation in State in which incident occurred;Code table;0;0;2;Code table ;0;1
0;23;32;Plume will encounter change in wind direction and/or speed flag;Code table;0;0;2;Code table ;0;1


 Class 24 - Radiological elements;;;;;;;;;;


TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT ;;;;;;;;;;
SCALE ;DATA ;;;;;;;;;
WIDTH ;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;24;1;Estimate of amount of radioactivity released up to specified time;Bq*;-11;0;28;Bq* ;-11;9
0;24;2;Estimated maximum potential release;Bq;-11;0;28;Bq ;-11;9
0;24;3;Composition of release;Code table;0;0;5;Code table ;0;2
0;24;4;Element name;CCITT IA5;0;0;16;Character;0;2
0;24;5;Isotope mass;Numeric;0;0;9;Numeric ;0;3
0;24;11;Dose;mSv*/**;2;0;32;mSv*/**;2;10
0;24;12;Trajectory dose (defined location and expected time of arrival);mSv;2;0;32;mSv;2;10
0;24;13;Gamma dose in air along the main transport path (defined location and time period);mSv;2;0;32;mSv ;2;10
0;24;21;Air concentration (of named isotope type including gross beta);Bq m-3;2;0;32;Bq m-3;2;10
0;24;22;Concentration in precipitation (of names isotope type);Bq 1-1;2;0;32;Bq l-1;2;10
0;24;23;Pulse rate of beta radiation;s-1;1;0;14;s-1;1;4
0;24;24;Pulse rate of gamma radiation;s-1;1;0;14;s-1;1;4


Note:;Useful ranges used above:;;;;;;;;;
"1011 Bq to 1019 Bq for releases;";;;;;;;;;;
10–2 Bq to 107 Bq and 10–2 mSv to 107 mSv for concentration and doses.;;;;;;;;;;

__________;;;;;;;;;;

*;New named unit and symbol;In other SI units;Old special unit and symbol;Relationship, old to new units;;;;;;
;becquerel (Bq);s–1;curie (Ci);1 Ci = 3.7 x 1010 Bq;;;;;;
;sievert (Sv);J kg–1;rem (rem);1 rem = 0.01 Sv;;;;;;
**;Millisievert;;;;;;;;;





 Class 25 - Processing information;;

TABLE REFERENCE;;
TABLE;;
ELEMENT NAME;BUFR;CREX

UNIT;;
SCALE;;
REFERENCE VALUE;DATA WIDTH (Bits);
UNIT;;
SCALE;DATA;
WIDTH;;
(Characters);;
F;X;Y
0;25;1;Range-gate length;m;–1;0;6;m;-1;2
0;25;2;Number of gates averaged;Numeric;0;0;4;Numeric;0;2
0;25;3;Number of integrated pulses;Numeric;0;0;8;Numeric;0;3
0;25;4;Echo processing;Code table;0;0;2;Code table;0;1
0;25;5;Echo integration;Code table;0;0;2;Code table;0;1
0;25;6;Z to R conversion;Code table;0;0;3;Code table;0;1
0;25;7;Z to R conversion factor;Numeric;0;0;12;Numeric;0;4
0;25;8;Z to R conversion exponent;Numeric;2;0;9;Numeric;2;3
0;25;9;Calibration method;Flag table;0;0;4;Flag table;0;2
0;25;10;Clutter treatment;Code table;0;0;4;Code table;0;2
0;25;11;Ground occultation correction (screening);Code table;0;0;2;Code table;0;1
0;25;12;Range attenuation correction;Code table;0;0;2;Code table;0;1
0;25;13;Bright-band correction;Flag table;0;0;2;Flag table;0;1
0;25;14;Azimuth clutter cut-off (see Note);Numeric;0;0;12;Numeric;0;4
0;25;15;Radome attenuation correction;Flag table;0;0;2;Flag table;0;1
0;25;16;Clear-air attenuation correction;dB m–1;5;0;6;dB m-1;5;2
0;25;17;Precipitation attenuation correction;Flag table;0;0;2;Flag table;0;1
0;25;18;A to Z law for attenuation factor;Numeric;7;0;6;Numeric;7;2
0;25;19;A to Z law for attenuation exponent;Numeric;2;0;7;Numeric;2;3
0;25;20;Mean speed estimation;Code table;0;0;2;Code table;0;1
0;25;21;Wind computation enhancement;Flag table;0;0;8;Flag table;0;3
0;25;25;Battery voltage;V;1;0;9;V;1;3
0;25;30;Running mean sea-surface temperature usage;Code table;0;0;2;Code table;0;1
0;25;32;Wind profiler mode information*;Code table;0;0;2;Code table;0;1
0;25;33;Wind profiler submode information*;Code table;0;0;2;Code table;0;1
0;25;34;Wind profiler quality control test results* ;Flag table;0;0;4;Flag table;0;2
0;25;36;Atmospherics location method;Code table;0;0;4;Code table;0;2
0;25;40;CO2 wind product derivation;Code table;0;0;4;Code table;0;2
0;25;41;Moving platform direction reporting method;Code table;0;0;2;Code table;0;1
0;25;42;Moving platform speed reporting method;Code table;0;0;2;Code table;0;1
0;25;43;Wave sampling interval (time);s;4;0;15;s;4;5
0;25;44;Wave sampling interval (space);m;2;0;14;m;2;5
0;25;45;HIRS channel combination;Flag table;0;0;21;Flag table;0;7
0;25;46;MSU channel combination;Flag table;0;0;5;Flag table;0;2
0;25;47;SSU channel combination;Flag table;0;0;4;Flag table;0;2
0;25;48;AMSU-A channel combination;Flag table;0;0;16;Flag table;0;6
0;25;49;AMSU-B channel combination;Flag table;0;0;6;Flag table;0;2
0;25;51;AVHRR channel combination;Flag table;0;0;7;Flag table;0;3
0;25;53;Observation quality;Flag table;0;0;12;Flag table;0;4
0;25;60;Software identification;Numeric;0;0;14;Numeric;0;5
0;25;70;Major frame count;Numeric;0;0;4;Numeric;0;2
0;25;71;Frame count;Numeric;0;0;5;Numeric;0;2
0;25;75;Satellite antenna corrections version number;Numeric;0;0;5;Numeric;0;2
0;25;76;Log–10 of (Temperature-radiance central wavenumber) for ATOVS;Log m–1;8;0;30;log m-1;8;10
0;25;77;Bandwidth correction coefficient 1 for ATOVS;Numeric;5;–100000;18;Numeric;5;7
0;25;78;Bandwidth correction coefficient 2 for ATOVS;Numeric;5;0;17;Numeric;5;6
0;25;79;Albedo-radiance solar filtered irradiance for ATOVS;W m–2;4;0;24;W m-2;4;8
0;25;80;Albedo-radiance equivalent filter width for ATOVS;m;10;0;14;m;10;5
0;25;85;Fraction of clear pixels in HIRS FOV;Numeric;0;0;7;Numeric;0;3
0;25;86;Depth correction indicator;Code table;0;0;2;Code table;0;1
0;25;91;Structure constant of the refraction index (cn2);dB;3;-18192;13;dB;3;5
0;25;92;Acoustic propagation velocity;m s-1;2;28000;14;m s-1;2;5
0;25;93;RASS computation correction;Flag table;0;0;8;Flag table;0;3
0;25;100;XBT/XCTD fall rate equation coefficient a;Numeric;5;0;20;Numeric;5;6
0;25;101;XBT/XCTD fall rate equation coefficient b;Numeric;5;-500000;21;Numeric;5;6

Note:  0 25 014 nominal input range 0 - 2300;;;;;;;;;;
 Class 26 - Non-coordinate location (time);;;;;;;;;;

TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;26;1;Principal time of daily reading in UTC of maximum temperature;Hour;1;0;12;Hour;1;3
0;26;2;Principal time of daily reading in UTC of minimum temperature;Hour;1;0;12;Hour;1;3
0;26;3;Time difference;Minute;0;–1440;12;Minute;0;4
0;26;10;Hours included;Flag table;0;0;26;Flag table;0;9

Note:;Descriptor 0 26 003 is to be used with 0 08 025 (time difference qualifier).;;;;;;;;;
 Class 27 - Non-coordinate location (horizontal - 1);;;;;;;;;;


TABLE REFERENCE;;;;;;;;;;
TABLE;;;;;;;;;;
ELEMENT NAME;BUFR;CREX;;;;;;;;

UNIT;;;;;;;;;;
SCALE;;;;;;;;;;
REFERENCE VALUE;DATA WIDTH (Bits);;;;;;;;;
UNIT;;;;;;;;;;
SCALE;DATA;;;;;;;;;
WIDTH;;;;;;;;;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;27;1;Latitude (high accuracy);Degree;5;–9000000;25;Degree;5;7
0;27;2;Latitude (coarse accuracy);Degree;2;–9000;15;Degree;2;4
0;27;3;Alternate latitude (coarse accuracy);Degree;2;–9000;15;Degree;2;4
0;27;4;Alternate latitude (high accuracy);Degree;5;-9000000;25;Degree;5;7
0;27;20;Satellite location counter;Numeric;0;0;16;Numeric;0;5
0;27;21;Satellite sublocation dimension;Numeric;0;0;16;Numeric;0;5
0;27;31;In direction of 0 degrees longitude, distance from the Earth’s centre;m;2;–1073741824;31;m;2;10

Notes:;;;;;;;;;;
-1;The alternate latitude may be used when the computation of the position yields multiple solutions and there is no a priori way to distinguish between them.;;;;;;;;;

-2;The satellite location counter is calculated as:;;;;;;;;;
;counter = superswath no. x 1000 + box no. x 10 + minibox no.;;;;;;;;;

-3;The satellite sublocation dimension is calculated as:;;;;;;;;;
;dimension = minibox dimension + box dimension;;;;;;;;;
where:;minibox dimension;= lines x 1000;+ spots x 100;;;;;;;
;box dimension ;= lines x 10;#NAME?;;;;;;;


-4;The value for descriptor 0 27 031 has been chosen to be suitable for polar orbiting satellites in approximately sun-synchronous orbits.  Geostationary orbits would require greater data widths for distance and slightly less for speed.;

-5;Left handed xyz axes have been chosen for descriptor 0 27 031.;
 Class 28 - Non-coordinate location (horizontal - 2);;


TABLE REFERENCE;;
TABLE;;
ELEMENT NAME;BUFR;CREX

UNIT;;
SCALE;;
REFERENCE VALUE;DATA WIDTH (Bits);
UNIT;;
SCALE;DATA;
WIDTH;;
(Characters);;;;;;;;;;
F;X;Y;;;;;;;;
0;28;1;Longitude (high accuracy);Degree;5;–18000000;26;Degree;5;8
0;28;2;Longitude (coarse accuracy);Degree;2;–18000;16;Degree;2;5
0;28;3;Alternate longitude (coarse accuracy);Degree;2;–18000;16;Degree;2;5
0;28;4;Alternate longitude (high accuracy);Degree;5;-18000000;26;Degree;5;8
0;28;31;In direction 90 degrees East, distance from the Earth’s centre;m;2;–1073741824;31;m;2;10


Notes:;;;;;;;;;;
-1;The alternate longitude may be used when the computation of the position yields multiple solutions and there is no a priori way to distinguish between them.;;;;;;;;;
-2;The value for descriptor 0 28 031 has been chosen to be suitable for polar orbiting satellites in approximately sun-synchronous orbits.  Geostationary orbits would require greater data widths for distance and slightly less for speed.;;;;;;;;;
-3;Left handed xyz axes have been chosen for descriptor 0 28 031.;;;;;;;;;

 Class 29 - Map data;;;;;;;;;;


